TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionMonth,TransactionDayOfWeek,TransactionYear,LoginAttempts_Bin
-1.0787896417096297,-0.5389086047943258,1.2238547138773295,-1.226743316933649,1.4242829324938215,-1.3355039832289453,-0.5423618649683835,-0.20815505706363716,-0.002696641133690184,-0.7311625038053629,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
0.36700532268792896,-0.5389086047943258,-0.49308794445460663,-1.226743316933649,1.3119241078859878,-1.3355039832289453,0.31478123031180916,-0.20815505706363716,2.2120050476572097,-0.15323695837172832,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
-0.6308586876701264,-0.5389086047943258,0.16098544919565475,1.2456322663902435,-1.4408670950059375,1.3209114080130557,-0.8995048213351304,-0.20815505706363716,-1.0246298272092174,0.13572581434508896,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.3984695536715571,-0.5389086047943258,0.9785771912584815,1.2456322663902435,-1.0476112088785197,1.3209114080130557,-1.3423620872298965,-0.20815505706363716,0.8827153117381363,-0.4421997310885456,0.5428127288978872,0.2853278654856154,-0.22713664889147453
-1.0813446845847214,1.8556022136288757,-1.637716383342564,1.2456322663902435,-1.0476112088785197,1.3209114080130557,1.1290671708279922,-0.20815505706363716,0.5908112412086353,1.0026141324955409,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.7671542560382961,-0.5389086047943258,0.5697813202270681,-1.226743316933649,-1.4970465073098542,1.3209114080130557,0.7576384962065753,-0.20815505706363716,-1.1118865175443042,-0.7311625038053629,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-1.1067753457008678,1.8556022136288757,1.4691322364961776,-1.226743316933649,-0.4296376735354343,-1.3355039832289453,0.2862097938024694,-0.20815505706363716,2.098743215191259,-1.3090880492389974,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
-0.45068824243124256,1.8556022136288757,-0.411328770248324,0.009444474728297245,1.255744695582071,0.43543961093238875,2.4576389685122906,-0.20815505706363716,-0.5958920417129935,-0.4421997310885456,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.71094331278628,1.8556022136288757,-0.8201246412797374,0.009444474728297245,0.3568740987194015,-0.4500321861482782,-0.47093327369503407,-0.20815505706363716,1.0174615460748333,-1.0201252765221802,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
2.122479468055579,-0.5389086047943258,0.40626297181450277,-1.226743316933649,0.5815917479350688,-1.3355039832289453,0.01478114696374175,-0.20815505706363716,-1.0503634687918815,-1.0201252765221802,0.5428127288978872,0.2853278654856154,-0.22713664889147453
-1.0640582226329296,1.8556022136288757,-1.7194755575488467,1.2456322663902435,0.4130535110233184,-0.4500321861482782,-0.8566476665711208,-0.20815505706363716,0.634384517868761,-1.0201252765221802,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
-0.37643230887389173,-0.5389086047943258,0.07922627498937207,1.2456322663902435,-1.3285082703981037,1.3209114080130557,0.7719242144612453,-0.20815505706363716,-0.9205221736042642,-1.3090880492389974,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
0.8392091840408026,1.8556022136288757,0.16098544919565475,0.009444474728297245,-1.1599700334863532,1.3209114080130557,-0.11379031732828715,-0.20815505706363716,-0.8971603198294579,-0.15323695837172832,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
1.9859443644178694,-0.5389086047943258,0.07922627498937207,-1.226743316933649,-1.0476112088785197,1.3209114080130557,0.05763830172775138,-0.20815505706363716,-1.2635144510619847,1.291576905212358,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.46837392983226744,-0.5389086047943258,-0.0025328992169106014,1.2456322663902435,-1.4970465073098542,1.3209114080130557,0.21478120252912003,-0.20815505706363716,-1.2352783940492156,-1.3090880492389974,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
0.7231543459487495,-0.5389086047943258,-0.90188381548602,-1.226743316933649,-0.4858170858393511,-0.4500321861482782,0.14335261125577065,-0.20815505706363716,-0.42446249745822,1.5805396779291754,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
1.083854539330827,1.8556022136288757,-1.5559572091362814,0.009444474728297245,-1.4408670950059375,1.3209114080130557,0.557638440641197,-0.20815505706363716,-1.022347685808784,1.0026141324955409,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
0.8328614993979969,-0.5389086047943258,-1.0654021638985853,1.2456322663902435,-0.3172788489276006,-0.4500321861482782,1.6433530279961077,-0.20815505706363716,-0.0032703781412064775,1.5805396779291754,0.04302198705761095,0.2853278654856154,-0.22713664889147453
-1.0604651935898317,1.8556022136288757,-1.7194755575488467,0.009444474728297245,0.8063093971507362,0.43543961093238875,-0.18521890860163653,-0.20815505706363716,0.723736372811653,-1.3090880492389974,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
-0.8496741563947714,1.8556022136288757,-1.0654021638985853,1.2456322663902435,-1.4970465073098542,1.3209114080130557,0.7147813414425658,-0.20815505706363716,0.3703297441371405,-0.15323695837172832,0.04302198705761095,0.2853278654856154,-0.22713664889147453
-0.8982199710215126,-0.5389086047943258,-0.08429207342319328,0.009444474728297245,1.4804623447977383,0.43543961093238875,-1.156647749919188,-0.20815505706363716,0.16089012313440895,-1.3090880492389974,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
-0.792624839699366,-0.5389086047943258,-0.16605124762947596,0.009444474728297245,-0.37345826123151743,-1.3355039832289453,-0.37093324591234494,-0.20815505706363716,1.0305371149291682,0.4246885870619062,0.5428127288978872,0.2853278654856154,-0.22713664889147453
-0.9266448230069072,-0.5389086047943258,-1.637716383342564,1.2456322663902435,-0.3172788489276006,-0.4500321861482782,0.01478114696374175,-0.20815505706363716,0.9866718471134315,-0.15323695837172832,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
0.24564078612107593,-0.5389086047943258,-0.656606292867172,1.2456322663902435,-1.272328858094187,1.3209114080130557,0.32906694856647906,3.0740123516975904,-0.9528742813807776,-0.4421997310885456,-0.9565594966229416,0.2853278654856154,4.402636055785952
-0.5540077886927608,-0.5389086047943258,0.9785771912584815,1.2456322663902435,-1.3285082703981037,1.3209114080130557,-0.3280760911483353,-0.20815505706363716,-0.8175184514735946,-1.0201252765221802,0.04302198705761095,0.2853278654856154,-0.22713664889147453
-1.1051385213590121,1.8556022136288757,-0.49308794445460663,1.2456322663902435,1.1433858709742373,0.43543961093238875,2.2433531946922423,-0.20815505706363716,-0.3811427920648092,1.0026141324955409,0.5428127288978872,0.2853278654856154,-0.22713664889147453
-0.14923310571535228,-0.5389086047943258,0.24274462340193742,-1.226743316933649,-1.2161494457902702,1.3209114080130557,0.557638440641197,6.356179760458819,-1.1396333613051284,-0.7311625038053629,-1.4563502384632179,0.2853278654856154,4.402636055785952
-0.9740728063757957,-0.5389086047943258,0.3245037976082201,0.009444474728297245,-0.4296376735354343,-0.4500321861482782,-0.3423618094030052,-0.20815505706363716,-0.6239949097775889,-1.0201252765221802,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
-0.6262276724590229,-0.5389086047943258,-0.16605124762947596,1.2456322663902435,-0.03638178740801638,-1.3355039832289453,1.1147814525733222,-0.20815505706363716,-0.8582179204442857,-1.5980508219558147,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
-0.9107955726723542,-0.5389086047943258,-0.8201246412797374,0.009444474728297245,-0.9914317965746028,1.3209114080130557,2.3433532224749314,-0.20815505706363716,-0.9658883784128783,0.7136513597787235,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
-1.0220197828286872,1.8556022136288757,0.24274462340193742,1.2456322663902435,0.8063093971507362,-1.3355039832289453,-1.413790678503246,-0.20815505706363716,0.8226291668304307,0.13572581434508896,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.8990184219199787,-0.5389086047943258,-1.4741980349299988,-1.226743316933649,-0.879072971966769,-1.3355039832289453,1.9719245478535148,-0.20815505706363716,1.2040541398139673,-1.3090880492389974,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
0.4476887859779321,-0.5389086047943258,0.4880221460207854,-1.226743316933649,0.24451527411156784,-0.4500321861482782,0.7004956231878958,3.0740123516975904,1.1698630000222898,0.7136513597787235,-1.4563502384632179,0.2853278654856154,4.402636055785952
2.3694004084062317,-0.5389086047943258,-0.08429207342319328,1.2456322663902435,-1.272328858094187,1.3209114080130557,0.4433526946038381,-0.20815505706363716,-1.2099033380962492,-1.0201252765221802,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.1159776257942377,1.8556022136288757,1.3056138880836121,0.009444474728297245,0.01979762489590046,-1.3355039832289453,-0.9852191308631496,-0.20815505706363716,2.482726952775282,1.0026141324955409,0.5428127288978872,0.2853278654856154,-0.22713664889147453
-0.6369668370433924,-0.5389086047943258,1.4691322364961776,0.009444474728297245,0.24451527411156784,-0.4500321861482782,-1.056647722136499,-0.20815505706363716,0.1644324368906371,1.0026141324955409,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.8231256640207724,-0.5389086047943258,0.3245037976082201,0.009444474728297245,-1.0476112088785197,1.3209114080130557,0.3719241033304887,-0.20815505706363716,-1.0814246683014832,1.291576905212358,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
1.4570504892738998,-0.5389086047943258,1.3873730622898948,-1.226743316933649,1.7051799940134058,0.43543961093238875,0.25763835729312967,-0.20815505706363716,-0.06323357940444435,-1.0201252765221802,0.04302198705761095,0.2853278654856154,-0.22713664889147453
2.04003941278895,-0.5389086047943258,0.16098544919565475,-1.226743316933649,1.1995652832781543,-1.3355039832289453,-0.4137904006763546,1.4329286473169767,0.7151584922840984,1.0026141324955409,0.04302198705761095,0.2853278654856154,4.402636055785952
0.2048798677543797,-0.5389086047943258,0.5697813202270681,1.2456322663902435,0.5815917479350688,0.43543961093238875,1.3862100994120499,-0.20815505706363716,-1.051001238947558,-1.5980508219558147,-0.9565594966229416,0.2853278654856154,-0.22713664889147453
0.1762953255892921,-0.5389086047943258,1.1420955396710468,-1.226743316933649,1.0310270463664037,0.43543961093238875,0.0004954287090718726,-0.20815505706363716,-0.20466999706093003,0.13572581434508896,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.999224009677479,-0.5389086047943258,0.7332996686396335,1.2456322663902435,-0.37345826123151743,-1.3355039832289453,-1.4280763967579158,-0.20815505706363716,2.3286913728867735,-1.5980508219558147,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-0.17123042796809443,1.8556022136288757,-1.3106796865174335,1.2456322663902435,0.6939505725429026,-1.3355039832289453,-0.04236172605493776,-0.20815505706363716,2.1090679200006273,-0.7311625038053629,0.04302198705761095,0.2853278654856154,-0.22713664889147453
-0.9141889889908354,-0.5389086047943258,1.5508914107024603,-1.226743316933649,-1.4408670950059375,1.3209114080130557,-0.02807600780026788,-0.20815505706363716,-1.2501699429853765,-0.7311625038053629,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
0.07984245705458257,-0.5389086047943258,-0.0025328992169106014,0.009444474728297245,-0.9914317965746028,1.3209114080130557,-1.2280763411925375,-0.20815505706363716,-1.0896209112660025,0.13572581434508896,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
0.6026681053702093,-0.5389086047943258,-1.2289205123111506,0.009444474728297245,1.649000581709489,0.43543961093238875,-0.4137904006763546,-0.20815505706363716,-0.11512092002170417,1.0026141324955409,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
-0.4783545660630942,-0.5389086047943258,-1.4741980349299988,0.009444474728297245,-1.0476112088785197,1.3209114080130557,-0.6280761744964027,-0.20815505706363716,-0.9255270044644738,1.5805396779291754,-0.4567687547826653,0.2853278654856154,-0.22713664889147453
0.9019674246602412,-0.5389086047943258,0.5697813202270681,1.2456322663902435,-1.4408670950059375,1.3209114080130557,-0.1995046268563064,-0.20815505706363716,-1.1118813948924515,1.0026141324955409,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
1.367703833735539,-0.5389086047943258,-0.90188381548602,1.2456322663902435,-1.0476112088785197,1.3209114080130557,0.2719240755477995,-0.20815505706363716,-1.2440944778879266,1.291576905212358,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
-1.0471709861303706,1.8556022136288757,1.0603363654647642,1.2456322663902435,-0.2049200243197669,-0.4500321861482782,0.800495650970585,-0.20815505706363716,-0.9701401794507227,-1.0201252765221802,-1.4563502384632179,0.2853278654856154,-0.22713664889147453
